"","HHID","datetime","PM25Cook","PM25Kitchen","CO_ppmCook","CO_ppmKitchen","CO_ppmLivingRoom","CO_ppmAmbient","RSSI_Kitchen","RSSI_LivingRoom","pm_compliant","sumstraditional_non_manufactured","sumslpg","sumstraditional_manufactured","sumscharcoal.jiko","walls_w_eaves_n","volume","door_win_m2","score","SES_quantile","Lighting","wday","primary_stove","pm25LivingRoom","pm25Ambient"
"2349","KE030-KE02",2020-01-15 15:26:00,5.13974663901089,51.0566858715616,0,90.1,0,0,NA,NA,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2350","KE030-KE02",2020-01-15 15:31:00,5.41513744400221,28.7092268125193,0,73.25,0,0,NA,NA,0.2,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2351","KE030-KE02",2020-01-15 15:36:00,4.85279549428675,18.2117324292388,0,62.8,0,0,NA,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2352","KE030-KE02",2020-01-15 15:41:00,4.28976776170577,8.46228537162709,0,48.65,0,0,NA,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2353","KE030-KE02",2020-01-15 15:46:00,4.56937123287092,7.14356089113771,0,49.7,0,0,NA,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2354","KE030-KE02",2020-01-15 15:51:00,5.13700350754887,1189.14720245122,0,34.5,0,0,NA,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2355","KE030-KE02",2020-01-15 15:56:00,4.56956717083249,2665.68774752276,0,26.35,0,0,NA,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10.085181442,6.685170499
"2356","KE030-KE02",2020-01-15 16:01:00,4.28428149878172,236.273713077877,0,26.2,0,0,NA,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2357","KE030-KE02",2020-01-15 16:06:00,4.283693684897,1366.51246150987,0,36.45,0,0,NA,NA,0.6,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2358","KE030-KE02",2020-01-15 16:11:00,4.27801148401137,1542.34960832737,0,39.9,0,0,NA,NA,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2359","KE030-KE02",2020-01-15 16:16:00,5.68484604810791,430.797307669056,0,32.15,0,0,NA,NA,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2360","KE030-KE02",2020-01-15 16:21:00,4.55359822696427,162.77078660597,0,25.3,0,0,NA,NA,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2361","KE030-KE02",2020-01-15 16:26:00,3.99184409113352,212.397050268939,0,18.65,0,0,NA,NA,0.4,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2362","KE030-KE02",2020-01-15 16:31:00,4.27507241458777,195.15466856315,0,22.3,0,0,NA,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2363","KE030-KE02",2020-01-15 16:36:00,3.99076643234487,319.997527425603,0,18.8,0,0,NA,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2364","KE030-KE02",2020-01-15 16:41:00,2.29707869250497,240.699690074437,0,35.9,0,0,NA,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2365","KE030-KE02",2020-01-15 16:46:00,2.30540605587184,1558.80155578461,0,99.85,0,0,NA,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10.996457037,6.685170499
"2366","KE030-KE02",2020-01-15 16:51:00,4.84348844111201,2049.43273496941,0,64.55,0,0,NA,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",16.355904862,6.685170499
"2367","KE030-KE02",2020-01-15 16:56:00,3.71478781346883,1293.09167107093,0,51.3,0,0,NA,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",11.445605509,6.685170499
"2368","KE030-KE02",2020-01-15 17:01:00,2.30207511052509,302.785889882761,0,35.3,0,0,NA,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10.15553832,6.685170499
"2369","KE030-KE02",2020-01-15 17:06:00,1.45621093041301,157.923396275287,0,25.55,0,0,NA,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10.049150601,6.685170499
"2370","KE030-KE02",2020-01-15 17:11:00,0.330351403212637,396.273249942705,0,17.05,0,0,NA,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10.130673619,6.685170499
"2371","KE030-KE02",2020-01-15 17:16:00,1.46110937945234,213.055957713874,0,11.15,0,0,NA,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10.024457975,6.685170499
"2372","KE030-KE02",2020-01-15 17:21:00,1.1777830870173,30.3581326879718,0,9.4,0,0,NA,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10.024348472,6.685170499
"2373","KE030-KE02",2020-01-15 17:26:00,1.4687509599537,39.3571674843036,0,12.6,0,0,NA,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2374","KE030-KE02",2020-01-15 17:31:00,0.892791321908891,29.8053744683599,0,18.2,0,0,NA,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2375","KE030-KE02",2020-01-15 17:36:00,1.17993840459461,68.5308312672586,0,23.3,0,0,NA,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2376","KE030-KE02",2020-01-15 17:41:00,3.43861325663121,99.0034814142547,0,21.95,0,0,NA,NA,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2377","KE030-KE02",2020-01-15 17:46:00,6.26413663149947,80.1777753166959,2.1,15.3,0,0,-66.5,-90,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10.223582102,6.685170499
"2378","KE030-KE02",2020-01-15 17:51:00,131.060355302902,327.196846221731,0.4,11.3,0,0,-66.4,-87.25,1,1,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2379","KE030-KE02",2020-01-15 17:56:00,99.9122934895509,133.61349545417,2.9,7.4,0,0,-69.4,-86,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2380","KE030-KE02",2020-01-15 18:01:00,67.1532297561438,332.058426166081,0.1,6.6,0,0,-65,-89.6,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2381","KE030-KE02",2020-01-15 18:06:00,44.4456854824678,140.624983787322,0,6.4,0,0,-67.4,-86,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2382","KE030-KE02",2020-01-15 18:11:00,19.7316385133002,30.4544583346016,0,7.15,0,0,-69.6,-86.75,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2383","KE030-KE02",2020-01-15 18:16:00,16.0902294664406,33.2775547410679,0.9,18.1,0,0,-68.4,-90.8,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2384","KE030-KE02",2020-01-15 18:21:00,20.4996173536869,54.8862442987628,1.4,19.95,0,0,-61,-77.25,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2385","KE030-KE02",2020-01-15 18:26:00,10.632083639873,38.2831910998189,0,22.8125,0,0,NA,NA,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2386","KE030-KE02",2020-01-15 18:31:00,11.0430635142731,31.8308508603821,0,23.5,0,0,NA,NA,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2387","KE030-KE02",2020-01-15 18:36:00,13.2440346366263,29.5881642283676,1,21.7,0,0,NA,NA,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2388","KE030-KE02",2020-01-15 18:41:00,12.429030685462,16.8618089904926,0,13.05,0,0,NA,NA,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2389","KE030-KE02",2020-01-15 18:46:00,13.4836667636305,24.4256007479471,0,14.75,0,0,NA,NA,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2390","KE030-KE02",2020-01-15 18:51:00,12.0453841567015,55.4340907290282,0,13.3,0,0,NA,-92.5,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2391","KE030-KE02",2020-01-15 18:56:00,14.1567136616349,153.89400078893,0,15.5,0,0,NA,-84,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2392","KE030-KE02",2020-01-15 19:01:00,15.1868574946067,96.7915389451872,0,10.25,0,0,-84.6,-86.6666666666667,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2393","KE030-KE02",2020-01-15 19:06:00,20.4048813492661,57.8429595672681,0.4,15.85,0,0,-76.8,-82.4,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2394","KE030-KE02",2020-01-15 19:11:00,28.7960225226249,166.054954497579,0,16.4,0,0,-82.6666666666667,-82.75,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10.552155116,6.9076407382
"2395","KE030-KE02",2020-01-15 19:16:00,30.9734810895894,255.773607742782,0,21.6,0,0,-79,-82,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",12.406667442,8.9193124328
"2396","KE030-KE02",2020-01-15 19:21:00,42.3263225211099,199.774479320775,0,29.4,0,0,-80.6666666666667,-79.5,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",11.603404358,9.4216816498
"2397","KE030-KE02",2020-01-15 19:26:00,53.0923297577182,144.930621944892,11,26.3,0,0,-69,-82.6666666666667,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",11.437341275,11.1688280706
"2398","KE030-KE02",2020-01-15 19:31:00,76.9332771701151,110.548733232406,7.6,20.6,0,0,-74.8,-63,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10.230498125,17.71986032
"2399","KE030-KE02",2020-01-15 19:36:00,56.84483562879,78.2719100911688,23.8,40.3,0,0,-71.2,NA,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,22.659797836
"2400","KE030-KE02",2020-01-15 19:41:00,38.1214938657462,60.7282719721241,3.2,17.4,0,0,-68.2,-90,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,57.480498396
"2401","KE030-KE02",2020-01-15 19:46:00,33.9870069385872,39.1325895602914,2.7,19.35,0,0,-72.2,-91.5,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,28.7774408
"2402","KE030-KE02",2020-01-15 19:51:00,28.0156995906591,28.1547403707298,1.7,13.85,0,0,-69.2,-90,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,179.6822248
"2403","KE030-KE02",2020-01-15 19:56:00,25.6522958981616,25.9181479958675,3.1,21.7,0,0,-70.25,-82.25,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,38.196366214
"2404","KE030-KE02",2020-01-15 20:01:00,28.5808826408174,37.3204121685967,3.1,17.95,0,0,-72,-93,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,12.769709174
"2405","KE030-KE02",2020-01-15 20:06:00,26.4175316070862,26.7423280564079,5.6,21.4,0,0,-70,-90.75,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,15.897460538
"2406","KE030-KE02",2020-01-15 20:11:00,31.3385135120005,41.9671468085663,3.4,21.5,0,0,-71,-89,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,16.117123084
"2407","KE030-KE02",2020-01-15 20:16:00,27.3081676114178,23.5989647927334,4.9,22.6,0,0,-69.2,-92,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,15.968472174
"2408","KE030-KE02",2020-01-15 20:21:00,31.2008670939952,36.7923948138415,2.2,17.65,0,0,-69.8,-92,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,13.137692062
"2409","KE030-KE02",2020-01-15 20:26:00,29.7965797233992,30.6185484824015,3.8,24.15,0,0,-71.2,-91,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,14.261189878
"2410","KE030-KE02",2020-01-15 20:31:00,34.0601897672349,36.0516242131307,4.5,21.75,0,0,-75,-77,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,18.179796484
"2411","KE030-KE02",2020-01-15 20:36:00,54.4924044621405,57.4904932021213,31.1,42.35,0,0,-64.6,-81.5,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,15.37386853
"2412","KE030-KE02",2020-01-15 20:41:00,142.986903085909,117.470535930452,11.6,51,0,0,NA,-84,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,13.72710302
"2413","KE030-KE02",2020-01-15 20:46:00,24.0744074936115,77.7270653099485,0.6,32.65,0,0,NA,NA,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,13.239499958
"2414","KE030-KE02",2020-01-15 20:51:00,24.7693994433121,334.023232863767,0,40.3,0,0,NA,NA,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10.5263831,12.299979586
"2415","KE030-KE02",2020-01-15 20:56:00,32.2488412814702,1321.02765489761,0,47.7,0,0,NA,NA,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10.20759538,8.2512780072
"2416","KE030-KE02",2020-01-15 21:01:00,35.8878990727909,1665.39620763398,0.1,60.2,0,0,NA,NA,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.865634048
"2417","KE030-KE02",2020-01-15 21:06:00,51.0467374388927,2066.83911586394,16,52.1,0,0,-70.75,-79,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.8913506908
"2418","KE030-KE02",2020-01-15 21:11:00,1751.82165131787,1310.15640972868,50.9,75.1,0,0,-71.8,-80,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10.52572608,6.9956852784
"2419","KE030-KE02",2020-01-15 21:16:00,1147.52644496013,1043.28570546609,24.7,65.65,0,0,-64.4,-78,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",17.473641442,6.816654052
"2420","KE030-KE02",2020-01-15 21:21:00,694.570976990173,1180.63034164241,25.3,67.8,0,0,-64.4,-90.5,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",18.535250358,6.685170499
"2421","KE030-KE02",2020-01-15 21:26:00,1693.81274825937,2509.68222306918,26.6,55.3,0,0,-66.2,-92.5,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",16.504315275,6.685170499
"2422","KE030-KE02",2020-01-15 21:31:00,3263.15571049133,4116.42347958966,24.7,53.95,0,0,-64.6,-89,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",14.592324191,6.685170499
"2423","KE030-KE02",2020-01-15 21:36:00,1583.17334121859,2141.23571511973,9.3,26.2,0,0,-64.8,-86.5,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",13.410989107,6.685170499
"2424","KE030-KE02",2020-01-15 21:41:00,489.756437943682,672.482721098098,8,14.55,0,0,-66.8,-90,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",12.182926023,6.685170499
"2425","KE030-KE02",2020-01-15 21:46:00,274.80681189685,206.683183913898,17.8,22.25,0,0,-68.2,-90.3333333333333,1,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",11.01433494,6.685170499
"2426","KE030-KE02",2020-01-15 21:51:00,193.206880295943,119.987827970565,15.4,24.55,0,0,-66.6,-89.8,0.6,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10.202804415,6.685170499
"2427","KE030-KE02",2020-01-15 21:56:00,72.6658463360287,47.9054091694955,15.9,21.85,0,0,-67.8,-90,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2428","KE030-KE02",2020-01-15 22:01:00,43.8507198621504,24.2809758394095,16.3,20.55,0,0,-64.2,-89,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10.133439606,6.685170499
"2429","KE030-KE02",2020-01-15 22:06:00,26.368057271789,17.6336875903983,14.7,19.4,0,0,-65,-90,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2430","KE030-KE02",2020-01-15 22:11:00,25.7076483723061,11.0325155858076,10.2,16.5,0,0,-67.6,-92,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2431","KE030-KE02",2020-01-15 22:16:00,33.9438026180603,17.3672684978784,12.4,16.05,0,0,-66.8,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2432","KE030-KE02",2020-01-15 22:21:00,30.5651463776706,14.9709520101909,12.3,15.1,0,0,-67.2,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2433","KE030-KE02",2020-01-15 22:26:00,29.3362234826826,15.5474505449779,11.1,14.65,0,0,-67.2,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2434","KE030-KE02",2020-01-15 22:31:00,24.7019967845309,9.65657785533696,10.3,13.65,0,0,-66,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2435","KE030-KE02",2020-01-15 22:36:00,23.2650857433329,8.53650796619733,10.3,12.95,0,0,-66.2,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2436","KE030-KE02",2020-01-15 22:41:00,24.2650551302224,9.81548333660437,10,12.15,0,0,-67,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2437","KE030-KE02",2020-01-15 22:46:00,25.2000710828503,8.07116140514176,9.1,11.45,0,0,-66.4,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2438","KE030-KE02",2020-01-15 22:51:00,23.0405408393698,9.13401804430016,8.6,11.25,0,0,-66.8,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2439","KE030-KE02",2020-01-15 22:56:00,24.419062368019,8.52768493718592,8.5,11.05,0,0,-65,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2440","KE030-KE02",2020-01-15 23:01:00,26.4349700856662,12.497866074198,8.3,11.1,0,0,-65.8,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2441","KE030-KE02",2020-01-15 23:06:00,25.5500162822203,10.103277808688,7.5,10.7,0,0,-67.2,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.7318368752
"2442","KE030-KE02",2020-01-15 23:11:00,23.8878745541937,12.0365217118692,6.4,9.7,0,0,-66.6,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.685170499
"2443","KE030-KE02",2020-01-15 23:16:00,22.0655535425809,9.86305492601643,5.9,9.45,0,0,-67.2,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.879387812
"2444","KE030-KE02",2020-01-15 23:21:00,21.2119498129867,7.31374529608981,5.2,8.55,0,0,-67.4,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.7723463946
"2445","KE030-KE02",2020-01-15 23:26:00,22.6218214154876,5.8341142349696,4.6,8,0,0,-66.2,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.9578320708
"2446","KE030-KE02",2020-01-15 23:31:00,21.803780425919,7.70013939135253,3.1,7.15,0,0,-66.6,NA,0,0,NA,NA,NA,0,42.18,2.157,-0.727308204058236,3,"Electricity (including solar panels)","Wed","Traditional solid fuel stove (non-manufactured)",10,6.7775422076
