"","fullname","datestart","basename","basename_sansext","sampleID","loggerID","filterID","sampletype","fieldworkerIDstr","fieldworkerID","HHIDstr","HHID","flag","filename_flag"
"70","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-29_KE117-KE002-C_UCC320129F_CAA521raw",2019-10-29,"2019-10-29_KE117-KE002-C_UCC320129F_CAA521raw","2019-10-29_KE117-KE002-C_UCC320129F_CAA521raw","KE117-KE002-C","UCC320129F","CAA521raw","C","KE002",2,"KE117",117,"good",0
"71","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-29_KE117-KE002-Y_ECM00469_CAA722raw",2019-10-29,"2019-10-29_KE117-KE002-Y_ECM00469_CAA722raw","2019-10-29_KE117-KE002-Y_ECM00469_CAA722raw","KE117-KE002-Y","ECM00469","CAA722raw","Y","KE002",2,"KE117",117,"good",0
"72","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-29_KE148-KE003-C_UGF320577N_CAA536raw",2019-10-29,"2019-10-29_KE148-KE003-C_UGF320577N_CAA536raw","2019-10-29_KE148-KE003-C_UGF320577N_CAA536raw","KE148-KE003-C","UGF320577N","CAA536raw","C","KE003",3,"KE148",148,"good",0
"73","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-29_KE148-KE003-Y_ECM00055_CAA718raw",2019-10-29,"2019-10-29_KE148-KE003-Y_ECM00055_CAA718raw","2019-10-29_KE148-KE003-Y_ECM00055_CAA718raw","KE148-KE003-Y","ECM00055","CAA718raw","Y","KE003",3,"KE148",148,"good",0
"74","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-29_KE220-KE003-C_UCC320159F_CAA540raw",2019-10-29,"2019-10-29_KE220-KE003-C_UCC320159F_CAA540raw","2019-10-29_KE220-KE003-C_UCC320159F_CAA540raw","KE220-KE003-C","UCC320159F","CAA540raw","C","KE003",3,"KE220",220,"good",0
"75","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-29_KE220-KE003-K_UGF320431N_CAA571raw",2019-10-29,"2019-10-29_KE220-KE003-K_UGF320431N_CAA571raw","2019-10-29_KE220-KE003-K_UGF320431N_CAA571raw","KE220-KE003-K","UGF320431N","CAA571raw","K","KE003",3,"KE220",220,"good",0
"76","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-29_KE220-KE003-Y_ECM00466_CAA721raw",2019-10-29,"2019-10-29_KE220-KE003-Y_ECM00466_CAA721raw","2019-10-29_KE220-KE003-Y_ECM00466_CAA721raw","KE220-KE003-Y","ECM00466","CAA721raw","Y","KE003",3,"KE220",220,"good",0
"77","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/ECM00055_CAA718",NA,"ECM00055_CAA718","ECM00055_CAA718","CAA718",NA,NA,NA,NA,NA,"CAA718",718,"good",1
"78","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/ECM00466_CAA721",NA,"ECM00466_CAA721","ECM00466_CAA721","CAA721",NA,NA,NA,NA,NA,"CAA721",721,"good",1
"79","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/ECM00466_CAA748",NA,"ECM00466_CAA748","ECM00466_CAA748","CAA748",NA,NA,NA,NA,NA,"CAA748",748,"good",1
"80","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/ECM00469_CAA722",NA,"ECM00469_CAA722","ECM00469_CAA722","CAA722",NA,NA,NA,NA,NA,"CAA722",722,"good",1
"81","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/ECM00480_CAA747",NA,"ECM00480_CAA747","ECM00480_CAA747","CAA747",NA,NA,NA,NA,NA,"CAA747",747,"good",1
"82","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/ECM00501_CAA731",NA,"ECM00501_CAA731","ECM00501_CAA731","CAA731",NA,NA,NA,NA,NA,"CAA731",731,"good",1
"83","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/MicroPEM_092619_101518raw",NA,"MicroPEM_092619_101518raw","MicroPEM_092619_101518raw","092619","101518raw",NA,NA,NA,NA,"092619",92619,"good",1
"84","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/MicroPEM_092619_101641raw",NA,"MicroPEM_092619_101641raw","MicroPEM_092619_101641raw","092619","101641raw",NA,NA,NA,NA,"092619",92619,"good",1
"85","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/MicroPEM_102919_175759",NA,"MicroPEM_102919_175759","MicroPEM_102919_175759","102919","175759",NA,NA,NA,NA,"102919",102919,"good",1
"86","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/MicroPEM_102919_175759raw",NA,"MicroPEM_102919_175759raw","MicroPEM_102919_175759raw","102919","175759raw",NA,NA,NA,NA,"102919",102919,"good",1
"87","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/UCC320015N_CAA808",NA,"UCC320015N_CAA808","UCC320015N_CAA808","CAA808",NA,NA,NA,NA,NA,"CAA808",808,"good",1
"88","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/UCC320045N_CAA544",NA,"UCC320045N_CAA544","UCC320045N_CAA544","CAA544",NA,NA,NA,NA,NA,"CAA544",544,"good",1
"89","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/UCC320045N_CAA851",NA,"UCC320045N_CAA851","UCC320045N_CAA851","CAA851",NA,NA,NA,NA,NA,"CAA851",851,"good",1
"90","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/UCC320061N_CAA807",NA,"UCC320061N_CAA807","UCC320061N_CAA807","CAA807",NA,NA,NA,NA,NA,"CAA807",807,"good",1
"91","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/UCC320061N_CAA850",NA,"UCC320061N_CAA850","UCC320061N_CAA850","CAA850",NA,NA,NA,NA,NA,"CAA850",850,"good",1
"92","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/UCC320080N_CAA846",NA,"UCC320080N_CAA846","UCC320080N_CAA846","CAA846",NA,NA,NA,NA,NA,"CAA846",846,"good",1
"93","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/UCC320110F_CAA806",NA,"UCC320110F_CAA806","UCC320110F_CAA806","CAA806",NA,NA,NA,NA,NA,"CAA806",806,"good",1
"94","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/UCC320110F_ZIPPYRA",NA,"UCC320110F_ZIPPYRA","UCC320110F_ZIPPYRA","ZIPPYRA",NA,NA,NA,NA,NA,"ZIPPYRA",NA,"good",1
"95","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/UCC320129F_CAA521",NA,"UCC320129F_CAA521","UCC320129F_CAA521","CAA521",NA,NA,NA,NA,NA,"CAA521",521,"good",1
"96","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/UCC320129F_CAA841",NA,"UCC320129F_CAA841","UCC320129F_CAA841","CAA841",NA,NA,NA,NA,NA,"CAA841",841,"good",1
"97","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/UCC320141F_CAA328",NA,"UCC320141F_CAA328","UCC320141F_CAA328","CAA328",NA,NA,NA,NA,NA,"CAA328",328,"good",1
"98","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/UCC320159F_CAA540",NA,"UCC320159F_CAA540","UCC320159F_CAA540","CAA540",NA,NA,NA,NA,NA,"CAA540",540,"good",1
"99","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/UCC320159F_CAA801",NA,"UCC320159F_CAA801","UCC320159F_CAA801","CAA801",NA,NA,NA,NA,NA,"CAA801",801,"good",1
"100","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/UCC320168F_CAA836",NA,"UCC320168F_CAA836","UCC320168F_CAA836","CAA836",NA,NA,NA,NA,NA,"CAA836",836,"good",1
"101","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/UCC320259N_CAA827",NA,"UCC320259N_CAA827","UCC320259N_CAA827","CAA827",NA,NA,NA,NA,NA,"CAA827",827,"good",1
"102","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/UGF320431N_CAA571",NA,"UGF320431N_CAA571","UGF320431N_CAA571","CAA571",NA,NA,NA,NA,NA,"CAA571",571,"good",1
"103","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/UGF320490N_CAA751",NA,"UGF320490N_CAA751","UGF320490N_CAA751","CAA751",NA,NA,NA,NA,NA,"CAA751",751,"good",1
"104","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/UGF320569N_TESTraw",NA,"UGF320569N_TESTraw","UGF320569N_TESTraw","TESTraw",NA,NA,NA,NA,NA,"TESTraw",NA,"good",1
"105","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/UGF320577N_CAA536",NA,"UGF320577N_CAA536","UGF320577N_CAA536","CAA536",NA,NA,NA,NA,NA,"CAA536",536,"good",1
"106","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/UGF320577N_CAA753",NA,"UGF320577N_CAA753","UGF320577N_CAA753","CAA753",NA,NA,NA,NA,NA,"CAA753",753,"good",1
"107","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/AmbientP+/2019-09-20_KE777-KE013-A_7305",2019-09-20,"2019-09-20_KE777-KE013-A_7305","2019-09-20_KE777-KE013-A_7305","KE777-KE013-A","7305",NA,"A","KE013",13,"KE777",777,"good",1
"108","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/AmbientP+/2019-09-27_KE777-KE013-A_7328",2019-09-27,"2019-09-27_KE777-KE013-A_7328","2019-09-27_KE777-KE013-A_7328","KE777-KE013-A","7328",NA,"A","KE013",13,"KE777",777,"good",1
"109","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/AmbientP+/2019-10-04_KE777-KE04-A_7335",2019-10-04,"2019-10-04_KE777-KE04-A_7335","2019-10-04_KE777-KE04-A_7335","KE777-KE04-A","7335",NA,"A","KE04",4,"KE777",777,"good",1
"110","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/AmbientP+/2019-10-08_KE777-KE004-A_7208",2019-10-08,"2019-10-08_KE777-KE004-A_7208","2019-10-08_KE777-KE004-A_7208","KE777-KE004-A","7208",NA,"A","KE004",4,"KE777",777,"good",1
"111","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/AmbientP+/2019-10-18_KE777-KE004-A_7222",2019-10-18,"2019-10-18_KE777-KE004-A_7222","2019-10-18_KE777-KE004-A_7222","KE777-KE004-A","7222",NA,"A","KE004",4,"KE777",777,"good",1
"112","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/AmbientP+/2019-10-25_KE777-KE05-A_7318",2019-10-25,"2019-10-25_KE777-KE05-A_7318","2019-10-25_KE777-KE05-A_7318","KE777-KE05-A","7318",NA,"A","KE05",5,"KE777",777,"good",1
"113","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/EmissionsP+/2019-09-24_KE157-KE005-2_7319",2019-09-24,"2019-09-24_KE157-KE005-2_7319","2019-09-24_KE157-KE005-2_7319","KE157-KE005-2","7319",NA,"2","KE005",5,"KE157",157,"good",1
"114","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/EmissionsP+/2019-10-02_KE238-KE004-1_7290",2019-10-02,"2019-10-02_KE238-KE004-1_7290","2019-10-02_KE238-KE004-1_7290","KE238-KE004-1","7290",NA,"1","KE004",4,"KE238",238,"good",1
"115","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/EmissionsP+/2019-10-02_KE238-KE004-2_7230",2019-10-02,"2019-10-02_KE238-KE004-2_7230","2019-10-02_KE238-KE004-2_7230","KE238-KE004-2","7230",NA,"2","KE004",4,"KE238",238,"good",1
"116","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/EmissionsP+/2019-10-28_KE117-KE004-1_7223",2019-10-28,"2019-10-28_KE117-KE004-1_7223","2019-10-28_KE117-KE004-1_7223","KE117-KE004-1","7223",NA,"1","KE004",4,"KE117",117,"good",1
"117","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/EmissionsP+/2019-10-28_KE117-KE004-2_7220",2019-10-28,"2019-10-28_KE117-KE004-2_7220","2019-10-28_KE117-KE004-2_7220","KE117-KE004-2","7220",NA,"2","KE004",4,"KE117",117,"good",1
"118","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/EmissionsP+/2019-10-29_KE005-1_7318",2019-10-29,"2019-10-29_KE005-1_7318","2019-10-29_KE005-1_7318","KE005-1","7318",NA,NA,"1",1,"KE005",5,"good",1
"119","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/EmissionsP+/2019-10-29_KE148-KE005-2_7338",2019-10-29,"2019-10-29_KE148-KE005-2_7338","2019-10-29_KE148-KE005-2_7338","KE148-KE005-2","7338",NA,"2","KE005",5,"KE148",148,"good",1
"120","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/EmissionsP+/2019-10-29_KE162-KE001-1_7290",2019-10-29,"2019-10-29_KE162-KE001-1_7290","2019-10-29_KE162-KE001-1_7290","KE162-KE001-1","7290",NA,"1","KE001",1,"KE162",162,"good",1
"121","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-19_KE152-KE004-K_7222",2019-09-19,"2019-09-19_KE152-KE004-K_7222","2019-09-19_KE152-KE004-K_7222","KE152-KE004-K","7222",NA,"K","KE004",4,"KE152",152,"good",1
"122","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-19_KE152-KE004-L_7208",2019-09-19,"2019-09-19_KE152-KE004-L_7208","2019-09-19_KE152-KE004-L_7208","KE152-KE004-L","7208",NA,"L","KE004",4,"KE152",152,"good",1
"123","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-24_KE157-KE005-K_7302",2019-09-24,"2019-09-24_KE157-KE005-K_7302","2019-09-24_KE157-KE005-K_7302","KE157-KE005-K","7302",NA,"K","KE005",5,"KE157",157,"good",1
"124","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-24_KE157-KE006-K_7208_MissingPMestbutmVfine",2019-09-24,"2019-09-24_KE157-KE006-K_7208_MissingPMestbutmVfine","2019-09-24_KE157-KE006-K_7208_MissingPMestbutmVfine","KE157-KE006-K","7208","MissingPMestbutmVfine","K","KE006",6,"KE157",157,"good",0
"125","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-24",2019-09-24,"2019-09-24","2019-09-24",NA,NA,NA,NA,NA,NA,NA,NA,"good",1
"126","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-27_KE085-KE005-K_7319",2019-09-27,"2019-09-27_KE085-KE005-K_7319","2019-09-27_KE085-KE005-K_7319","KE085-KE005-K","7319",NA,"K","KE005",5,"KE085",85,"good",1
"127","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-27_KE085-KE005-L_7208",2019-09-27,"2019-09-27_KE085-KE005-L_7208","2019-09-27_KE085-KE005-L_7208","KE085-KE005-L","7208",NA,"L","KE005",5,"KE085",85,"good",1
"128","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-27_KE126-KE004-K_7328",2019-09-27,"2019-09-27_KE126-KE004-K_7328","2019-09-27_KE126-KE004-K_7328","KE126-KE004-K","7328",NA,"K","KE004",4,"KE126",126,"good",1
"129","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-27_KE126-KE004-L_7255",2019-09-27,"2019-09-27_KE126-KE004-L_7255","2019-09-27_KE126-KE004-L_7255","KE126-KE004-L","7255",NA,"L","KE004",4,"KE126",126,"good",1
"130","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-27_KE157-KE013-K_7308",2019-09-27,"2019-09-27_KE157-KE013-K_7308","2019-09-27_KE157-KE013-K_7308","KE157-KE013-K","7308",NA,"K","KE013",13,"KE157",157,"good",1
"131","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-27_KE157-KE013-L_7223",2019-09-27,"2019-09-27_KE157-KE013-L_7223","2019-09-27_KE157-KE013-L_7223","KE157-KE013-L","7223",NA,"L","KE013",13,"KE157",157,"good",1
"132","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-04_KE238-KE004-K_7318",2019-10-04,"2019-10-04_KE238-KE004-K_7318","2019-10-04_KE238-KE004-K_7318","KE238-KE004-K","7318",NA,"K","KE004",4,"KE238",238,"good",1
"133","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-04_KE238-KE004-L_7296",2019-10-04,"2019-10-04_KE238-KE004-L_7296","2019-10-04_KE238-KE004-L_7296","KE238-KE004-L","7296",NA,"L","KE004",4,"KE238",238,"good",1
"134","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-08_KE157-KE001-K_7296Q",2019-10-08,"2019-10-08_KE157-KE001-K_7296Q","2019-10-08_KE157-KE001-K_7296Q","KE157-KE001-K","7296Q",NA,"K","KE001",1,"KE157",157,"good",1
"135","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-08_KE157-KE01-L_7316F",2019-10-08,"2019-10-08_KE157-KE01-L_7316F","2019-10-08_KE157-KE01-L_7316F","KE157-KE01-L","7316F",NA,"L","KE01",1,"KE157",157,"good",1
"136","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-08_KE157-KE013-K_7230",2019-10-08,"2019-10-08_KE157-KE013-K_7230","2019-10-08_KE157-KE013-K_7230","KE157-KE013-K","7230",NA,"K","KE013",13,"KE157",157,"good",1
"137","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-08_KE157-KE013-K_7290",2019-10-08,"2019-10-08_KE157-KE013-K_7290","2019-10-08_KE157-KE013-K_7290","KE157-KE013-K","7290",NA,"K","KE013",13,"KE157",157,"good",1
"138","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-14_KE053-KE011-K_7318",2019-10-14,"2019-10-14_KE053-KE011-K_7318","2019-10-14_KE053-KE011-K_7318","KE053-KE011-K","7318",NA,"K","KE011",11,"KE053",53,"good",1
"139","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-14_KE053-KE011-L_7223F",2019-10-14,"2019-10-14_KE053-KE011-L_7223F","2019-10-14_KE053-KE011-L_7223F","KE053-KE011-L","7223F",NA,"L","KE011",11,"KE053",53,"good",1
"140","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-14_KE229-KE005-K_7237",2019-10-14,"2019-10-14_KE229-KE005-K_7237","2019-10-14_KE229-KE005-K_7237","KE229-KE005-K","7237",NA,"K","KE005",5,"KE229",229,"good",1
"141","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-14_KE229-KE005-L_7230",2019-10-14,"2019-10-14_KE229-KE005-L_7230","2019-10-14_KE229-KE005-L_7230","KE229-KE005-L","7230",NA,"L","KE005",5,"KE229",229,"good",1
"142","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-15_KE026-KE05-K_7208",2019-10-15,"2019-10-15_KE026-KE05-K_7208","2019-10-15_KE026-KE05-K_7208","KE026-KE05-K","7208",NA,"K","KE05",5,"KE026",26,"good",1
"143","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-15_KE026-KE05-L_7303",2019-10-15,"2019-10-15_KE026-KE05-L_7303","2019-10-15_KE026-KE05-L_7303","KE026-KE05-L","7303",NA,"L","KE05",5,"KE026",26,"good",1
"144","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-15_KE158-KE011-K_7290",2019-10-15,"2019-10-15_KE158-KE011-K_7290","2019-10-15_KE158-KE011-K_7290","KE158-KE011-K","7290",NA,"K","KE011",11,"KE158",158,"good",1
"145","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-15_KE158-KE011-L_7316",2019-10-15,"2019-10-15_KE158-KE011-L_7316","2019-10-15_KE158-KE011-L_7316","KE158-KE011-L","7316",NA,"L","KE011",11,"KE158",158,"good",1
"146","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-157303",NA,"2019-10-157303","2019-10-157303",NA,NA,NA,NA,NA,NA,NA,NA,"good",1
"147","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-16_KE199-KE011-K_7296",2019-10-16,"2019-10-16_KE199-KE011-K_7296","2019-10-16_KE199-KE011-K_7296","KE199-KE011-K","7296",NA,"K","KE011",11,"KE199",199,"good",1
"148","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-16_KE199-KE011-L_7220",2019-10-16,"2019-10-16_KE199-KE011-L_7220","2019-10-16_KE199-KE011-L_7220","KE199-KE011-L","7220",NA,"L","KE011",11,"KE199",199,"good",1
"149","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-18_KE015-KE05-K_7303",2019-10-18,"2019-10-18_KE015-KE05-K_7303","2019-10-18_KE015-KE05-K_7303","KE015-KE05-K","7303",NA,"K","KE05",5,"KE015",15,"good",1
"150","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-18_KE015-KE05-L_7290",2019-10-18,"2019-10-18_KE015-KE05-L_7290","2019-10-18_KE015-KE05-L_7290","KE015-KE05-L","7290",NA,"L","KE05",5,"KE015",15,"good",1
"151","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-18_KE026-KE011-L_7316H",2019-10-18,"2019-10-18_KE026-KE011-L_7316H","2019-10-18_KE026-KE011-L_7316H","KE026-KE011-L","7316H",NA,"L","KE011",11,"KE026",26,"good",1
"152","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-18_KE026-KE05-K_7223",2019-10-18,"2019-10-18_KE026-KE05-K_7223","2019-10-18_KE026-KE05-K_7223","KE026-KE05-K","7223",NA,"K","KE05",5,"KE026",26,"good",1
"153","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-23_KE190-04-K_7316",2019-10-23,"2019-10-23_KE190-04-K_7316","2019-10-23_KE190-04-K_7316","KE190-04-K","7316",NA,"K","04",4,"KE190",190,"good",1
"154","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-23_KE190-04-L_7237",2019-10-23,"2019-10-23_KE190-04-L_7237","2019-10-23_KE190-04-L_7237","KE190-04-L","7237",NA,"L","04",4,"KE190",190,"good",1
"155","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-24_KE023-KE05-K_7220",2019-10-24,"2019-10-24_KE023-KE05-K_7220","2019-10-24_KE023-KE05-K_7220","KE023-KE05-K","7220",NA,"K","KE05",5,"KE023",23,"good",1
"156","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-24-KE028-KE011-K_7290",NA,"2019-10-24-KE028-KE011-K_7290","2019-10-24-KE028-KE011-K_7290","7290",NA,NA,NA,NA,NA,"7290",7290,"good",1
"157","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-24-KE028-KE011-L_7303",NA,"2019-10-24-KE028-KE011-L_7303","2019-10-24-KE028-KE011-L_7303","7303",NA,NA,NA,NA,NA,"7303",7303,"good",1
"158","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-28_KE117-KE004-K_7299",2019-10-28,"2019-10-28_KE117-KE004-K_7299","2019-10-28_KE117-KE004-K_7299","KE117-KE004-K","7299",NA,"K","KE004",4,"KE117",117,"good",1
