"","fullname","datestart","basename","basename_sansext","sampleID","loggerID","filterID","sampletype","fieldworkerIDstr","fieldworkerID","HHIDstr","HHID","flag","filename_flag"
"231","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/EmissionsP+/2019-11-05_KE062-KE004_1_7316",2019-11-05,"2019-11-05_KE062-KE004_1_7316","2019-11-05_KE062-KE004_1_7316","KE062-KE004","1","7316",NA,"KE004",4,"KE062",62,"good",0
"232","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/EmissionsP+/2019-11-05_KE062-KE004_2_7237",2019-11-05,"2019-11-05_KE062-KE004_2_7237","2019-11-05_KE062-KE004_2_7237","KE062-KE004","2","7237",NA,"KE004",4,"KE062",62,"good",0
"233","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-19_KE152-KE004-K_7222",2019-09-19,"2019-09-19_KE152-KE004-K_7222","2019-09-19_KE152-KE004-K_7222","KE152-KE004-K","7222",NA,"K","KE004",4,"KE152",152,"good",1
"234","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-19_KE152-KE004-L_7208",2019-09-19,"2019-09-19_KE152-KE004-L_7208","2019-09-19_KE152-KE004-L_7208","KE152-KE004-L","7208",NA,"L","KE004",4,"KE152",152,"good",1
"235","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-24_KE157-KE005-K_7302",2019-09-24,"2019-09-24_KE157-KE005-K_7302","2019-09-24_KE157-KE005-K_7302","KE157-KE005-K","7302",NA,"K","KE005",5,"KE157",157,"good",1
"236","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-24_KE157-KE006-K_7208_MissingPMestbutmVfine",2019-09-24,"2019-09-24_KE157-KE006-K_7208_MissingPMestbutmVfine","2019-09-24_KE157-KE006-K_7208_MissingPMestbutmVfine","KE157-KE006-K","7208","MissingPMestbutmVfine","K","KE006",6,"KE157",157,"good",0
"237","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-27_KE085-KE005-K_7319",2019-09-27,"2019-09-27_KE085-KE005-K_7319","2019-09-27_KE085-KE005-K_7319","KE085-KE005-K","7319",NA,"K","KE005",5,"KE085",85,"good",1
"238","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-27_KE085-KE005-L_7208",2019-09-27,"2019-09-27_KE085-KE005-L_7208","2019-09-27_KE085-KE005-L_7208","KE085-KE005-L","7208",NA,"L","KE005",5,"KE085",85,"good",1
"239","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-27_KE126-KE004-K_7328",2019-09-27,"2019-09-27_KE126-KE004-K_7328","2019-09-27_KE126-KE004-K_7328","KE126-KE004-K","7328",NA,"K","KE004",4,"KE126",126,"good",1
"240","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-27_KE126-KE004-L_7255",2019-09-27,"2019-09-27_KE126-KE004-L_7255","2019-09-27_KE126-KE004-L_7255","KE126-KE004-L","7255",NA,"L","KE004",4,"KE126",126,"good",1
"241","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-27_KE157-KE013-K_7308",2019-09-27,"2019-09-27_KE157-KE013-K_7308","2019-09-27_KE157-KE013-K_7308","KE157-KE013-K","7308",NA,"K","KE013",13,"KE157",157,"good",1
"242","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-09-27_KE157-KE013-L_7223",2019-09-27,"2019-09-27_KE157-KE013-L_7223","2019-09-27_KE157-KE013-L_7223","KE157-KE013-L","7223",NA,"L","KE013",13,"KE157",157,"good",1
"243","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-04_KE238-KE004-K_7318",2019-10-04,"2019-10-04_KE238-KE004-K_7318","2019-10-04_KE238-KE004-K_7318","KE238-KE004-K","7318",NA,"K","KE004",4,"KE238",238,"good",1
"244","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-04_KE238-KE004-L_7296",2019-10-04,"2019-10-04_KE238-KE004-L_7296","2019-10-04_KE238-KE004-L_7296","KE238-KE004-L","7296",NA,"L","KE004",4,"KE238",238,"good",1
"245","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-08_KE157-KE001-K_7296",2019-10-08,"2019-10-08_KE157-KE001-K_7296","2019-10-08_KE157-KE001-K_7296","KE157-KE001-K","7296",NA,"K","KE001",1,"KE157",157,"good",1
"246","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-08_KE157-KE001-L_7316",2019-10-08,"2019-10-08_KE157-KE001-L_7316","2019-10-08_KE157-KE001-L_7316","KE157-KE001-L","7316",NA,"L","KE001",1,"KE157",157,"good",1
"247","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-08_KE157-KE013-K_7230",2019-10-08,"2019-10-08_KE157-KE013-K_7230","2019-10-08_KE157-KE013-K_7230","KE157-KE013-K","7230",NA,"K","KE013",13,"KE157",157,"good",1
"248","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-08_KE157-KE013-K_7290",2019-10-08,"2019-10-08_KE157-KE013-K_7290","2019-10-08_KE157-KE013-K_7290","KE157-KE013-K","7290",NA,"K","KE013",13,"KE157",157,"good",1
"249","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-14_KE053-KE011-K_7318",2019-10-14,"2019-10-14_KE053-KE011-K_7318","2019-10-14_KE053-KE011-K_7318","KE053-KE011-K","7318",NA,"K","KE011",11,"KE053",53,"good",1
"250","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-14_KE053-KE011-L_7223",2019-10-14,"2019-10-14_KE053-KE011-L_7223","2019-10-14_KE053-KE011-L_7223","KE053-KE011-L","7223",NA,"L","KE011",11,"KE053",53,"good",1
"251","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-14_KE229-KE005-K_7237",2019-10-14,"2019-10-14_KE229-KE005-K_7237","2019-10-14_KE229-KE005-K_7237","KE229-KE005-K","7237",NA,"K","KE005",5,"KE229",229,"good",1
"252","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-14_KE229-KE005-L_7230",2019-10-14,"2019-10-14_KE229-KE005-L_7230","2019-10-14_KE229-KE005-L_7230","KE229-KE005-L","7230",NA,"L","KE005",5,"KE229",229,"good",1
"253","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-15_KE026-KE005-K_7208",2019-10-15,"2019-10-15_KE026-KE005-K_7208","2019-10-15_KE026-KE005-K_7208","KE026-KE005-K","7208",NA,"K","KE005",5,"KE026",26,"good",1
"254","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-15_KE026-KE005-L_7303",2019-10-15,"2019-10-15_KE026-KE005-L_7303","2019-10-15_KE026-KE005-L_7303","KE026-KE005-L","7303",NA,"L","KE005",5,"KE026",26,"good",1
"255","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-15_KE158-KE011-K_7290",2019-10-15,"2019-10-15_KE158-KE011-K_7290","2019-10-15_KE158-KE011-K_7290","KE158-KE011-K","7290",NA,"K","KE011",11,"KE158",158,"good",1
"256","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-15_KE158-KE011-L_7316",2019-10-15,"2019-10-15_KE158-KE011-L_7316","2019-10-15_KE158-KE011-L_7316","KE158-KE011-L","7316",NA,"L","KE011",11,"KE158",158,"good",1
"257","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-16_KE199-KE011-K_7296",2019-10-16,"2019-10-16_KE199-KE011-K_7296","2019-10-16_KE199-KE011-K_7296","KE199-KE011-K","7296",NA,"K","KE011",11,"KE199",199,"good",1
"258","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-16_KE199-KE011-L_7220",2019-10-16,"2019-10-16_KE199-KE011-L_7220","2019-10-16_KE199-KE011-L_7220","KE199-KE011-L","7220",NA,"L","KE011",11,"KE199",199,"good",1
"259","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-18_KE015-KE005-K_7303",2019-10-18,"2019-10-18_KE015-KE005-K_7303","2019-10-18_KE015-KE005-K_7303","KE015-KE005-K","7303",NA,"K","KE005",5,"KE015",15,"good",1
"260","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-18_KE015-KE005-L_7290",2019-10-18,"2019-10-18_KE015-KE005-L_7290","2019-10-18_KE015-KE005-L_7290","KE015-KE005-L","7290",NA,"L","KE005",5,"KE015",15,"good",1
"261","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-18_KE026-KE005-K_7223",2019-10-18,"2019-10-18_KE026-KE005-K_7223","2019-10-18_KE026-KE005-K_7223","KE026-KE005-K","7223",NA,"K","KE005",5,"KE026",26,"good",1
"262","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-18_KE026-KE011-L_7316",2019-10-18,"2019-10-18_KE026-KE011-L_7316","2019-10-18_KE026-KE011-L_7316","KE026-KE011-L","7316",NA,"L","KE011",11,"KE026",26,"good",1
"263","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-23_KE190-KE004-K_7316",2019-10-23,"2019-10-23_KE190-KE004-K_7316","2019-10-23_KE190-KE004-K_7316","KE190-KE004-K","7316",NA,"K","KE004",4,"KE190",190,"good",1
"264","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-23_KE190-KE004-L_7237",2019-10-23,"2019-10-23_KE190-KE004-L_7237","2019-10-23_KE190-KE004-L_7237","KE190-KE004-L","7237",NA,"L","KE004",4,"KE190",190,"good",1
"265","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-24_KE023-KE005-K_7220",2019-10-24,"2019-10-24_KE023-KE005-K_7220","2019-10-24_KE023-KE005-K_7220","KE023-KE005-K","7220",NA,"K","KE005",5,"KE023",23,"good",1
"266","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-24_KE023-KE005-L_7223",2019-10-24,"2019-10-24_KE023-KE005-L_7223","2019-10-24_KE023-KE005-L_7223","KE023-KE005-L","7223",NA,"L","KE005",5,"KE023",23,"good",1
"267","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-24-KE028-KE011-K_7290",NA,"2019-10-24-KE028-KE011-K_7290","2019-10-24-KE028-KE011-K_7290","7290",NA,NA,NA,NA,NA,"7290",7290,"good",1
"268","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-24-KE028-KE011-L_7303",NA,"2019-10-24-KE028-KE011-L_7303","2019-10-24-KE028-KE011-L_7303","7303",NA,NA,NA,NA,NA,"7303",7303,"good",1
"269","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-28_KE117-KE004-K_7299",2019-10-28,"2019-10-28_KE117-KE004-K_7299","2019-10-28_KE117-KE004-K_7299","KE117-KE004-K","7299",NA,"K","KE004",4,"KE117",117,"good",1
"270","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-28_KE117-KE004-L_7316",2019-10-28,"2019-10-28_KE117-KE004-L_7316","2019-10-28_KE117-KE004-L_7316","KE117-KE004-L","7316",NA,"L","KE004",4,"KE117",117,"good",1
"271","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-28_KE148-KE005-K_7237",2019-10-28,"2019-10-28_KE148-KE005-K_7237","2019-10-28_KE148-KE005-K_7237","KE148-KE005-K","7237",NA,"K","KE005",5,"KE148",148,"good",1
"272","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-28_KE148-KE005-L_7296",2019-10-28,"2019-10-28_KE148-KE005-L_7296","2019-10-28_KE148-KE005-L_7296","KE148-KE005-L","7296",NA,"L","KE005",5,"KE148",148,"good",1
"273","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-29_KE162-KE001-K_7303",2019-10-29,"2019-10-29_KE162-KE001-K_7303","2019-10-29_KE162-KE001-K_7303","KE162-KE001-K","7303",NA,"K","KE001",1,"KE162",162,"good",1
"274","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-29_KE162-KE001-L_7223",2019-10-29,"2019-10-29_KE162-KE001-L_7223","2019-10-29_KE162-KE001-L_7223","KE162-KE001-L","7223",NA,"L","KE001",1,"KE162",162,"good",1
"275","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-30_KE048-KE004-K_7220",2019-10-30,"2019-10-30_KE048-KE004-K_7220","2019-10-30_KE048-KE004-K_7220","KE048-KE004-K","7220",NA,"K","KE004",4,"KE048",48,"good",1
"276","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-30_KE048-KE004-L_7290",2019-10-30,"2019-10-30_KE048-KE004-L_7290","2019-10-30_KE048-KE004-L_7290","KE048-KE004-L","7290",NA,"L","KE004",4,"KE048",48,"good",1
"277","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-30_KE229-KE011-K_7318",2019-10-30,"2019-10-30_KE229-KE011-K_7318","2019-10-30_KE229-KE011-K_7318","KE229-KE011-K","7318",NA,"K","KE011",11,"KE229",229,"good",1
"278","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-30_KE229-KE011-L_7338",2019-10-30,"2019-10-30_KE229-KE011-L_7338","2019-10-30_KE229-KE011-L_7338","KE229-KE011-L","7338",NA,"L","KE011",11,"KE229",229,"good",1
"279","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-04_KE053-KE004_K_7223",2019-11-04,"2019-11-04_KE053-KE004_K_7223","2019-11-04_KE053-KE004_K_7223","KE053-KE004","K","7223",NA,"KE004",4,"KE053",53,"good",0
"280","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-04_KE053-KE004_L_7296",2019-11-04,"2019-11-04_KE053-KE004_L_7296","2019-11-04_KE053-KE004_L_7296","KE053-KE004","L","7296",NA,"KE004",4,"KE053",53,"good",0
"281","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-04_KE148-KE011-K_7338",2019-11-04,"2019-11-04_KE148-KE011-K_7338","2019-11-04_KE148-KE011-K_7338","KE148-KE011-K","7338",NA,"K","KE011",11,"KE148",148,"good",1
"282","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-04_KE148-KE011-L_7303",2019-11-04,"2019-11-04_KE148-KE011-L_7303","2019-11-04_KE148-KE011-L_7303","KE148-KE011-L","7303",NA,"L","KE011",11,"KE148",148,"good",1
"283","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-05_KE062-KE004-L_7290",2019-11-05,"2019-11-05_KE062-KE004-L_7290","2019-11-05_KE062-KE004-L_7290","KE062-KE004-L","7290",NA,"L","KE004",4,"KE062",62,"good",1
"284","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-05-KE062-KE004-K_7318",NA,"2019-11-05-KE062-KE004-K_7318","2019-11-05-KE062-KE004-K_7318","7318",NA,NA,NA,NA,NA,"7318",7318,"good",1
"285","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-06_KE040-KE004-K_7316",2019-11-06,"2019-11-06_KE040-KE004-K_7316","2019-11-06_KE040-KE004-K_7316","KE040-KE004-K","7316",NA,"K","KE004",4,"KE040",40,"good",1
"286","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-06_KE040-KE004-L_7237",2019-11-06,"2019-11-06_KE040-KE004-L_7237","2019-11-06_KE040-KE004-L_7237","KE040-KE004-L","7237",NA,"L","KE004",4,"KE040",40,"good",1
"287","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-06_KE053-KE004_K_7223",2019-11-06,"2019-11-06_KE053-KE004_K_7223","2019-11-06_KE053-KE004_K_7223","KE053-KE004","K","7223",NA,"KE004",4,"KE053",53,"good",0
"288","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-06_KE155-KE011-K_7223",2019-11-06,"2019-11-06_KE155-KE011-K_7223","2019-11-06_KE155-KE011-K_7223","KE155-KE011-K","7223",NA,"K","KE011",11,"KE155",155,"good",1
"289","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-06_KE155-KE011-L_7296",2019-11-06,"2019-11-06_KE155-KE011-L_7296","2019-11-06_KE155-KE011-L_7296","KE155-KE011-L","7296",NA,"L","KE011",11,"KE155",155,"good",1
"290","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-07_KE033-KE004-K_7308",2019-11-07,"2019-11-07_KE033-KE004-K_7308","2019-11-07_KE033-KE004-K_7308","KE033-KE004-K","7308",NA,"K","KE004",4,"KE033",33,"good",1
"291","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-07_KE033-KE004-L_7220",2019-11-07,"2019-11-07_KE033-KE004-L_7220","2019-11-07_KE033-KE004-L_7220","KE033-KE004-L","7220",NA,"L","KE004",4,"KE033",33,"good",1
"292","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-07_KE103-KE005-K_7299",2019-11-07,"2019-11-07_KE103-KE005-K_7299","2019-11-07_KE103-KE005-K_7299","KE103-KE005-K","7299",NA,"K","KE005",5,"KE103",103,"good",1
"293","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-07_KE103-KE005-L_7319",2019-11-07,"2019-11-07_KE103-KE005-L_7319","2019-11-07_KE103-KE005-L_7319","KE103-KE005-L","7319",NA,"L","KE005",5,"KE103",103,"good",1
"294","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-11_KE120-KE004-K_7223",2019-11-11,"2019-11-11_KE120-KE004-K_7223","2019-11-11_KE120-KE004-K_7223","KE120-KE004-K","7223",NA,"K","KE004",4,"KE120",120,"good",1
"295","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-11_KE120-KE004-L_7316",2019-11-11,"2019-11-11_KE120-KE004-L_7316","2019-11-11_KE120-KE004-L_7316","KE120-KE004-L","7316",NA,"L","KE004",4,"KE120",120,"good",1
"296","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-11_KE777-KE011_7303",2019-11-11,"2019-11-11_KE777-KE011_7303","2019-11-11_KE777-KE011_7303","KE777-KE011","7303",NA,NA,"KE011",11,"KE777",777,"good",1
"297","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-12_KE120-KE004-1_7318",2019-11-12,"2019-11-12_KE120-KE004-1_7318","2019-11-12_KE120-KE004-1_7318","KE120-KE004-1","7318",NA,"1","KE004",4,"KE120",120,"good",1
"298","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-12_KE120-KE004-2_7319",2019-11-12,"2019-11-12_KE120-KE004-2_7319","2019-11-12_KE120-KE004-2_7319","KE120-KE004-2","7319",NA,"2","KE004",4,"KE120",120,"good",1
"299","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-22_KE510-KE011-1_7338",2019-11-22,"2019-11-22_KE510-KE011-1_7338","2019-11-22_KE510-KE011-1_7338","KE510-KE011-1","7338",NA,"1","KE011",11,"KE510",510,"good",1
"300","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-22_KE510-KE011-2_7296",2019-11-22,"2019-11-22_KE510-KE011-2_7296","2019-11-22_KE510-KE011-2_7296","KE510-KE011-2","7296",NA,"2","KE011",11,"KE510",510,"good",1
"301","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-22_KE77-KE011-A-7205",2019-11-22,"2019-11-22_KE77-KE011-A-7205","2019-11-22_KE77-KE011-A-7205","KE77-KE011-A-7205",NA,NA,"A","KE011",11,"KE77",77,"good",1
"302","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-25_KE510-KE011-K_7299",2019-11-25,"2019-11-25_KE510-KE011-K_7299","2019-11-25_KE510-KE011-K_7299","KE510-KE011-K","7299",NA,"K","KE011",11,"KE510",510,"good",1
"303","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-25_KE510-KE011-L_7316",2019-11-25,"2019-11-25_KE510-KE011-L_7316","2019-11-25_KE510-KE011-L_7316","KE510-KE011-L","7316",NA,"L","KE011",11,"KE510",510,"good",1
"304","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-26_KE507-KE05-2_7308",2019-11-26,"2019-11-26_KE507-KE05-2_7308","2019-11-26_KE507-KE05-2_7308","KE507-KE05-2","7308",NA,"2","KE05",5,"KE507",507,"good",1
"305","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-26_KE508-KE004-1_7220",2019-11-26,"2019-11-26_KE508-KE004-1_7220","2019-11-26_KE508-KE004-1_7220","KE508-KE004-1","7220",NA,"1","KE004",4,"KE508",508,"good",1
"306","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-26_KE508-KE004-1_7308",2019-11-26,"2019-11-26_KE508-KE004-1_7308","2019-11-26_KE508-KE004-1_7308","KE508-KE004-1","7308",NA,"1","KE004",4,"KE508",508,"good",1
"307","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-26_KE508-KE004-2_7308",2019-11-26,"2019-11-26_KE508-KE004-2_7308","2019-11-26_KE508-KE004-2_7308","KE508-KE004-2","7308",NA,"2","KE004",4,"KE508",508,"good",1
"308","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-27_KE501-KE004-K_7316",2019-11-27,"2019-11-27_KE501-KE004-K_7316","2019-11-27_KE501-KE004-K_7316","KE501-KE004-K","7316",NA,"K","KE004",4,"KE501",501,"good",1
"309","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-27_KE501-KE004-L_7237",2019-11-27,"2019-11-27_KE501-KE004-L_7237","2019-11-27_KE501-KE004-L_7237","KE501-KE004-L","7237",NA,"L","KE004",4,"KE501",501,"good",1
"310","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-29_KE502-KE011-K_7338",2019-11-29,"2019-11-29_KE502-KE011-K_7338","2019-11-29_KE502-KE011-K_7338","KE502-KE011-K","7338",NA,"K","KE011",11,"KE502",502,"good",1
"311","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-29_KE502-KE011-L_7220",2019-11-29,"2019-11-29_KE502-KE011-L_7220","2019-11-29_KE502-KE011-L_7220","KE502-KE011-L","7220",NA,"L","KE011",11,"KE502",502,"good",1
"312","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-29_KE502-KE011-L_7328",2019-11-29,"2019-11-29_KE502-KE011-L_7328","2019-11-29_KE502-KE011-L_7328","KE502-KE011-L","7328",NA,"L","KE011",11,"KE502",502,"good",1
"313","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-29_KE507-KE005-K_7305",2019-11-29,"2019-11-29_KE507-KE005-K_7305","2019-11-29_KE507-KE005-K_7305","KE507-KE005-K","7305",NA,"K","KE005",5,"KE507",507,"good",1
"314","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-29_KE507-KE005-L_7335",2019-11-29,"2019-11-29_KE507-KE005-L_7335","2019-11-29_KE507-KE005-L_7335","KE507-KE005-L","7335",NA,"L","KE005",5,"KE507",507,"good",1
"315","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-11-29_KE508-KE004-K_7328",2019-11-29,"2019-11-29_KE508-KE004-K_7328","2019-11-29_KE508-KE004-K_7328","KE508-KE004-K","7328",NA,"K","KE004",4,"KE508",508,"good",1
